#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   0.16716    -12.775649
   0.20895    -12.770627
   0.25073    -12.765003
   0.29252    -12.759075
   0.33431    -12.753197
   0.37610    -12.747767
   0.41789    -12.743221
   0.45968    -12.740006
   0.50147    -12.738556
   0.54326    -12.739263
   0.58505    -12.742416
   0.62684    -12.748155
   0.66862    -12.756387
   0.71041    -12.766570
   0.75220    -12.776962
   0.79399    -12.782312
   0.79399    -12.840874
   0.81848    -12.841467
   0.84296    -12.843130
   0.86744    -12.845562
   0.89193    -12.848345
   0.91641    -12.850996
   0.94090    -12.852971
   0.96538    -12.853650
   0.98986    -12.852375
   1.01435    -12.848638
   1.03883    -12.842408
   1.06332    -12.834264
   1.08780    -12.825134
   1.11228    -12.815920
   1.13677    -12.807310
   1.16125    -12.799785
   1.18574    -12.793668
   1.21022    -12.789171
   1.23470    -12.786425
   1.25919    -12.785503
   1.25919    -12.785503
   1.28051    -12.785443
   1.30182    -12.785241
   1.32314    -12.784841
   1.34446    -12.784167
   1.36577    -12.783147
   1.38709    -12.781728
   1.40841    -12.779881
   1.42973    -12.777605
   1.45104    -12.774922
   1.47236    -12.771870
   1.49368    -12.768504
   1.51499    -12.764894
   1.53631    -12.761124
   1.55763    -12.757300
   1.57895    -12.753558
   1.60026    -12.750088
   1.62158    -12.747160
   1.64290    -12.745139
   1.66421    -12.744405
   1.66421    -12.781061
   1.71099    -12.780707
   1.75777    -12.779589
   1.80454    -12.778334
   1.85132    -12.777872
   1.89809    -12.778942
   1.94487    -12.781776
   1.99164    -12.785980
   2.03842    -12.790723
   2.08519    -12.795033
   2.13197    -12.798105
   2.17874    -12.799519
   2.22552    -12.799272
   2.27229    -12.797683
   2.31907    -12.795231
   2.36584    -12.792417
   2.41262    -12.789700
   2.45939    -12.787468
   2.50617    -12.786009
   2.55294    -12.785503
   2.55294    -12.785503
   2.58520    -12.786437
   2.61745    -12.789207
   2.64971    -12.793709
   2.68197    -12.799797
   2.71422    -12.807286
   2.74648    -12.815980
   2.77873    -12.825662
   2.81099    -12.836095
   2.84325    -12.847039
   2.87550    -12.858234
   2.90776    -12.869419
   2.94002    -12.880327
   2.97227    -12.890699
   3.00453    -12.900305
   3.03678    -12.908984
   3.06904    -12.916768
   3.10130    -12.924237
   3.13355    -12.933265
   3.16581    -12.943327
   3.16581    -12.763478
   3.20623    -12.760248
   3.24666    -12.752383
   3.28708    -12.743722
   3.32751    -12.738245
   3.36793    -12.737347
   3.40836    -12.739249
   3.44878    -12.742560
   3.48921    -12.746687
   3.52963    -12.751311
   3.57006    -12.756209
   3.61048    -12.761190
   3.65091    -12.766077
   3.69133    -12.770699
   3.73176    -12.774904
   3.77218    -12.778550
   3.81261    -12.781517
   3.85303    -12.783708
   3.89346    -12.785051
   3.93388    -12.785503
   3.93388    -12.785503
   3.98265    -12.785804
   4.03141    -12.786676
   4.08018    -12.788033
   4.12894    -12.789733
   4.17771    -12.791596
   4.22648    -12.793418
   4.27524    -12.794976
   4.32401    -12.796066
   4.37277    -12.796524
   4.42154    -12.796248
   4.47030    -12.795211
   4.51907    -12.793470
   4.56784    -12.791149
   4.61660    -12.788401
   4.66537    -12.785339
   4.71413    -12.781965
   4.76290    -12.778332
   4.81166    -12.775146
   4.86043    -12.773828
 
# Band-Index    4
   4.86043    -12.728576
   4.81166    -12.728406
   4.76290    -12.727884
   4.71413    -12.727009
   4.66537    -12.725762
   4.61660    -12.724137
   4.56784    -12.722153
   4.51907    -12.719861
   4.47030    -12.717353
   4.42154    -12.714735
   4.37277    -12.712123
   4.32401    -12.709614
   4.27524    -12.707297
   4.22648    -12.705236
   4.17771    -12.703477
   4.12894    -12.702041
   4.08018    -12.700932
   4.03141    -12.700144
   3.98265    -12.699672
   3.93388    -12.699515
   3.93388    -12.699515
   3.89346    -12.699212
   3.85303    -12.698328
   3.81261    -12.696943
   3.77218    -12.695197
   3.73176    -12.693273
   3.69133    -12.691400
   3.65091    -12.689841
   3.61048    -12.688881
   3.57006    -12.688813
   3.52963    -12.689924
   3.48921    -12.692462
   3.44878    -12.696592
   3.40836    -12.702287
   3.36793    -12.709074
   3.32751    -12.715424
   3.28708    -12.719003
   3.24666    -12.719958
   3.20623    -12.719991
   3.16581    -12.719936
   3.16581    -12.893572
   3.13355    -12.887330
   3.10130    -12.871188
   3.06904    -12.850524
   3.03678    -12.828878
   3.00453    -12.807867
   2.97227    -12.788270
   2.94002    -12.770511
   2.90776    -12.754822
   2.87550    -12.741315
   2.84325    -12.730013
   2.81099    -12.720850
   2.77873    -12.713699
   2.74648    -12.708372
   2.71422    -12.704624
   2.68197    -12.702174
   2.64971    -12.700717
   2.61745    -12.699949
   2.58520    -12.699606
   2.55294    -12.699515
   2.55294    -12.699515
   2.50617    -12.699515
   2.45939    -12.699531
   2.41262    -12.699617
   2.36584    -12.699862
   2.31907    -12.700377
   2.27229    -12.701272
